age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital-gain_log,capital-loss_log
40,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,8.04044688130311,0.0
33,Private,12,Divorced,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
24,Federal-gov,10,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
36,Private,10,Never-married,Other-service,Own-child,White,Male,45,United-States,<=50K,0.0,0.0
25,Private,9,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
54,Local-gov,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
50,Self-emp-not-inc,13,Divorced,Sales,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
58,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.0,0.0
17,Private,7,Never-married,Other-service,Own-child,White,Male,20,England,<=50K,0.0,0.0
40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,8.94754601503218,0.0
27,Private,13,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
20,Private,9,Separated,Sales,Own-child,White,Female,26,United-States,<=50K,0.0,0.0
22,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,0.0,0.0
80,Self-emp-not-inc,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,United-States,<=50K,0.0,0.0
52,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
40,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,United-States,>50K,8.895492631451633,0.0
48,Private,6,Separated,Machine-op-inspct,Own-child,White,Female,48,United-States,<=50K,0.0,0.0
62,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,25,United-States,<=50K,0.0,0.0
32,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,42,United-States,>50K,0.0,0.0
21,Unknown,10,Never-married,Unknown,Not-in-family,White,Female,28,United-States,<=50K,0.0,0.0
58,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
37,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.0,0.0
29,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,0.0,0.0
25,Private,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
26,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.0,0.0
30,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
30,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,United-States,<=50K,0.0,0.0
59,Private,9,Widowed,Other-service,Not-in-family,White,Female,10,United-States,<=50K,0.0,0.0
36,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
37,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Ecuador,>50K,0.0,0.0
42,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0.0,0.0
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,45,United-States,>50K,0.0,0.0
27,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
39,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K,0.0,0.0
41,Private,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,60,India,>50K,8.895492631451633,0.0
34,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,70,South,>50K,9.617470759403409,0.0
41,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.0,0.0
50,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
18,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Female,28,United-States,<=50K,0.0,0.0
23,Private,13,Never-married,Exec-managerial,Own-child,White,Female,15,United-States,<=50K,0.0,0.0
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,0.0,0.0
38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K,8.895492631451633,0.0
27,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,88,United-States,<=50K,0.0,0.0
21,Private,6,Never-married,Handlers-cleaners,Not-in-family,Other,Male,40,Dominican-Republic,<=50K,0.0,0.0
41,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
42,Self-emp-not-inc,12,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,35,United-States,<=50K,0.0,0.0
25,Private,6,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
43,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.0,0.0
23,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,<=50K,0.0,0.0
40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,8.94754601503218,0.0
23,Private,10,Never-married,Sales,Own-child,Black,Male,9,United-States,<=50K,0.0,0.0
18,Private,7,Never-married,Other-service,Not-in-family,White,Female,20,United-States,<=50K,0.0,0.0
37,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
58,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,8.238008249218403,0.0
36,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
36,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
25,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,8.94754601503218,0.0
62,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,9.617470759403409,0.0
34,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,8.310169021981912,0.0
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,36,United-States,<=50K,8.490027523343468,0.0
23,Private,9,Never-married,Sales,Own-child,White,Male,35,United-States,<=50K,0.0,0.0
55,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.0,0.0
22,Private,9,Never-married,Adm-clerical,Own-child,Black,Female,38,United-States,<=50K,0.0,0.0
44,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,8.386400901166214,0.0
42,Local-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
21,Private,9,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,0.0,0.0
25,Private,12,Divorced,Adm-clerical,Not-in-family,Black,Female,45,United-States,<=50K,0.0,0.0
31,Private,2,Separated,Handlers-cleaners,Unmarried,White,Male,35,Honduras,<=50K,0.0,0.0
42,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,38,United-States,<=50K,0.0,0.0
26,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,<=50K,0.0,0.0
62,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,98,United-States,>50K,0.0,7.589841512182657
28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,8.552367266423891,0.0
34,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.0,0.0
51,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.0,0.0
45,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,>50K,0.0,0.0
44,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K,0.0,0.0
47,Unknown,4,Married-civ-spouse,Unknown,Husband,White,Male,10,United-States,<=50K,0.0,0.0
35,Private,10,Married-spouse-absent,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,12,Never-married,Tech-support,Not-in-family,White,Male,56,United-States,<=50K,0.0,0.0
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,53,United-States,>50K,0.0,0.0
66,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,United-States,>50K,0.0,0.0
34,State-gov,9,Separated,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K,0.0,0.0
26,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.0,0.0
30,Private,9,Never-married,Other-service,Not-in-family,Black,Male,40,Unknown,<=50K,0.0,0.0
23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
46,Private,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,0.0,0.0
44,Unknown,6,Married-civ-spouse,Unknown,Husband,White,Male,40,United-States,<=50K,0.0,0.0
54,Private,14,Married-civ-spouse,Sales,Husband,White,Male,68,United-States,>50K,0.0,0.0
54,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0.0,0.0
71,Private,5,Widowed,Sales,Unmarried,White,Female,13,United-States,<=50K,0.0,0.0
51,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.0,0.0
32,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
75,Unknown,9,Married-AF-spouse,Unknown,Wife,White,Female,14,United-States,<=50K,7.8838232148921525,0.0
57,Private,7,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,Canada,<=50K,0.0,0.0
34,Private,5,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
40,Private,13,Divorced,Sales,Not-in-family,White,Male,40,United-States,>50K,9.552865680310473,0.0
21,Private,9,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
32,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,44,Ireland,<=50K,0.0,0.0
37,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,0.0,0.0
19,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,99,United-States,<=50K,0.0,0.0
64,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,0.0,0.0
17,Private,7,Never-married,Other-service,Own-child,Black,Male,20,United-States,<=50K,0.0,0.0
37,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
32,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,8.444837529224097,0.0
20,Private,10,Never-married,Other-service,Own-child,Black,Male,20,United-States,<=50K,0.0,0.0
39,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,8.473868066677865,0.0
18,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,40,Columbia,<=50K,0.0,0.0
42,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.0,7.551186867296149
43,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,8.04044688130311,0.0
42,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,United-States,>50K,0.0,0.0
53,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,United-States,>50K,0.0,0.0
52,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
51,Private,6,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
77,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,8,United-States,<=50K,0.0,0.0
25,Private,10,Never-married,Sales,Own-child,Black,Female,30,United-States,<=50K,8.137103389639302,0.0
38,Local-gov,10,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
20,Private,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
23,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,<=50K,0.0,0.0
27,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
19,Private,7,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
41,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.0,0.0
47,Federal-gov,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
72,Unknown,13,Separated,Unknown,Not-in-family,White,Female,7,United-States,<=50K,6.899723107284872,0.0
42,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,8.444837529224097,0.0
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.0,0.0
42,Self-emp-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,0.0,0.0
24,Private,13,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
22,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
29,Private,2,Married-civ-spouse,Other-service,Husband,White,Male,40,Unknown,<=50K,0.0,0.0
42,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,9.617470759403409,0.0
24,Private,13,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,<=50K,0.0,0.0
41,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K,0.0,0.0
29,Private,9,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,40,Philippines,<=50K,0.0,0.0
36,Private,9,Divorced,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
78,Self-emp-inc,9,Widowed,Sales,Not-in-family,White,Male,45,United-States,>50K,0.0,0.0
43,Private,11,Married-civ-spouse,Tech-support,Wife,White,Female,32,United-States,>50K,0.0,7.551186867296149
34,State-gov,10,Separated,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
20,Unknown,10,Never-married,Unknown,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
24,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
36,Federal-gov,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.0,0.0
49,Private,10,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,<=50K,0.0,0.0
21,Private,5,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
51,Private,12,Separated,Other-service,Not-in-family,Black,Female,40,United-States,<=50K,0.0,0.0
30,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.0,0.0
37,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
30,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
20,Unknown,10,Never-married,Unknown,Other-relative,Black,Male,10,United-States,<=50K,10.436935354338399,0.0
46,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
24,Local-gov,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,42,United-States,>50K,0.0,0.0
36,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
30,Private,7,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
60,State-gov,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
56,Local-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
57,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.0,0.0
61,Federal-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.0,0.0
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.0,0.0
56,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,<=50K,0.0,0.0
61,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,>50K,0.0,7.551186867296149
45,Private,14,Divorced,Exec-managerial,Unmarried,White,Male,70,United-States,>50K,8.91341571815747,0.0
31,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,8.552367266423891,0.0
60,Self-emp-not-inc,9,Never-married,Exec-managerial,Not-in-family,Black,Male,50,United-States,>50K,0.0,7.847762537473608
26,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.0,0.0
56,Self-emp-not-inc,7,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,<=50K,0.0,0.0
45,Private,7,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
28,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,65,United-States,>50K,0.0,0.0
45,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0.0,0.0
58,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.0,0.0
38,Private,11,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,7.764296006450518,0.0
23,Private,13,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.0,0.0
19,Private,10,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,0.0,0.0
22,Private,9,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
23,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,0.0,0.0
23,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,8.271036865792954,0.0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,<=50K,0.0,0.0
55,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
34,State-gov,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
21,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
28,Private,9,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
43,Federal-gov,13,Married-spouse-absent,Tech-support,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,0.0,0.0
17,Private,5,Never-married,Transport-moving,Not-in-family,White,Male,20,United-States,<=50K,0.0,0.0
51,Self-emp-not-inc,6,Widowed,Transport-moving,Other-relative,White,Female,40,United-States,<=50K,0.0,0.0
37,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.0,0.0
54,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.0,0.0
24,Private,13,Never-married,Sales,Not-in-family,White,Male,30,United-States,<=50K,0.0,0.0
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.0,0.0
48,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K,7.684783943522785,0.0
23,Private,11,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
