age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,is_senior,capital-gain_log,capital-loss_log,education_per_age,work_gain_ratio,is_married,gender_role,age_group,income
53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,0,0.0,0.0,0.2641509433962264,48.0,1,Male_Husband,45–55,1
59,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.0847457627118644,60.0,1,Male_Husband,55–65,1
26,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,Puerto-Rico,0,0.0,0.0,0.23076923076923078,55.0,0,Male_Not-in-family,25–35,0
53,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0,0.0,0.0,0.11320754716981132,40.0,1,Male_Husband,45–55,0
47,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,Male,0,0,90,United-States,0,0.0,0.0,0.19148936170212766,90.0,1,Male_Husband,45–55,0
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0,0.0,0.0,0.20930232558139536,44.0,1,Male_Husband,35–45,0
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,1,Male_Husband,25–35,0
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,0,8.895492631451633,0.0,0.18,395.8197052580653,1,Male_Husband,45–55,1
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,0,8.552367266423891,0.0,0.19148936170212766,382.09469065695566,1,Male_Husband,45–55,1
61,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,1,0.0,0.0,0.03278688524590164,20.0,1,Male_Husband,55–65,0
20,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,0,0.0,0.0,0.55,30.0,0,Male_Not-in-family,<25,0
39,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,50,Poland,0,0.0,0.0,0.3333333333333333,50.0,0,Female_Unmarried,35–45,1
33,Private,12th,8,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0,0.0,0.0,0.24242424242424243,40.0,0,Male_Own-child,25–35,0
62,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.0967741935483871,40.0,1,Male_Husband,55–65,0
30,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0,0.0,0.0,0.3,40.0,0,Male_Other-relative,25–35,0
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2692307692307692,40.0,1,Male_Husband,45–55,1
19,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,0,0.0,0.0,0.5263157894736842,35.0,0,Female_Not-in-family,<25,0
22,Private,HS-grad,9,Separated,Other-service,Other-relative,White,Male,0,0,35,United-States,0,0.0,0.0,0.4090909090909091,35.0,0,Male_Other-relative,<25,0
33,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.2727272727272727,40.0,0,Male_Not-in-family,25–35,0
66,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,2377,25,United-States,1,0.0,7.774015077250727,0.24242424242424243,25.0,1,Male_Husband,65+,1
26,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0,0.0,0.0,0.34615384615384615,40.0,0,Female_Not-in-family,25–35,0
56,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.17857142857142858,40.0,1,Male_Husband,55–65,1
35,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,0,0.0,0.0,0.42857142857142855,40.0,0,Male_Not-in-family,25–35,1
28,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.35714285714285715,50.0,0,Male_Not-in-family,25–35,0
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.25,40.0,1,Male_Husband,35–45,0
45,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0,0.0,0.0,0.2222222222222222,48.0,0,Female_Unmarried,35–45,0
21,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,0,0.0,0.0,0.42857142857142855,40.0,0,Male_Own-child,<25,0
30,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,0,0.0,0.0,0.3333333333333333,60.0,0,Female_Not-in-family,25–35,0
51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2549019607843137,40.0,1,Male_Husband,45–55,1
61,Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2885,0,40,United-States,1,7.9676267393338165,0.0,0.06557377049180328,358.70506957335266,1,Male_Husband,55–65,0
50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.18,40.0,0,Female_Not-in-family,45–55,0
40,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,70,United-States,0,0.0,0.0,0.225,70.0,0,Female_Not-in-family,35–45,0
47,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.3404255319148936,60.0,1,Male_Husband,45–55,1
25,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,Peru,0,0.0,0.0,0.48,40.0,0,Female_Own-child,<25,0
32,State-gov,Some-college,10,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0,0.0,0.0,0.3125,50.0,1,Male_Own-child,25–35,0
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.20930232558139536,40.0,1,Male_Husband,35–45,0
26,Private,12th,8,Never-married,Craft-repair,Other-relative,Other,Male,0,0,48,Guatemala,0,0.0,0.0,0.3076923076923077,48.0,0,Male_Other-relative,25–35,0
21,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.19047619047619047,40.0,0,Male_Own-child,<25,0
30,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.3,40.0,0,Male_Not-in-family,25–35,0
46,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.30434782608695654,40.0,1,Male_Husband,45–55,1
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,65,United-States,0,0.0,0.0,0.23684210526315788,65.0,1,Male_Husband,35–45,1
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,23,United-States,0,0.0,0.0,0.36,23.0,0,Male_Own-child,<25,0
21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,0,0.0,0.0,0.47619047619047616,35.0,0,Female_Own-child,<25,0
25,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.4,40.0,1,Male_Husband,<25,1
28,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,0,0.0,0.0,0.42857142857142855,65.0,0,Male_Not-in-family,25–35,0
23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.5652173913043478,40.0,0,Female_Not-in-family,<25,0
64,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2057,60,China,1,0.0,7.629489916393995,0.21875,60.0,1,Male_Husband,55–65,0
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,Germany,0,0.0,0.0,0.2,70.0,1,Male_Husband,45–55,0
47,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.2978723404255319,40.0,0,Male_Not-in-family,45–55,0
29,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.3103448275862069,40.0,0,Female_Own-child,25–35,0
42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.23809523809523808,60.0,1,Male_Husband,35–45,0
71,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.08450704225352113,40.0,1,Male_Husband,65+,0
72,Private,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,12,Cuba,1,0.0,0.0,0.125,12.0,0,Female_Unmarried,65+,0
25,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.24,40.0,1,Female_Wife,<25,0
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1875,40.0,1,Male_Husband,45–55,0
42,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,0,0.0,0.0,0.21428571428571427,45.0,0,Male_Unmarried,35–45,0
41,Private,Doctorate,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.3902439024390244,40.0,0,Female_Not-in-family,35–45,1
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.5,40.0,0,Female_Own-child,<25,0
66,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,25,United-States,1,0.0,0.0,0.13636363636363635,25.0,0,Female_Not-in-family,65+,0
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,Cuba,0,0.0,0.0,0.3170731707317073,15.0,1,Female_Wife,35–45,1
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,45,United-States,0,8.895492631451633,0.0,0.23809523809523808,445.2971684153235,1,Male_Husband,35–45,1
37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0,0.0,0.0,0.2702702702702703,48.0,1,Male_Husband,35–45,1
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2727272727272727,40.0,1,Male_Husband,25–35,0
30,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,0,Male_Not-in-family,25–35,0
26,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,0,0.0,0.0,0.4230769230769231,65.0,1,Male_Husband,25–35,1
64,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,8,United-States,1,0.0,0.0,0.203125,8.0,1,Female_Wife,55–65,0
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0.0,0.0,0.47619047619047616,25.0,0,Female_Own-child,<25,0
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.225,45.0,1,Male_Husband,35–45,0
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,0,Male_Own-child,<25,0
49,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,0,0.0,0.0,0.20408163265306123,17.0,1,Male_Husband,45–55,0
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.36,60.0,1,Male_Husband,<25,0
45,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2,40.0,1,Male_Husband,35–45,1
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.20454545454545456,40.0,1,Male_Husband,35–45,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,0,Male_Own-child,<25,0
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.30952380952380953,40.0,1,Male_Husband,35–45,1
29,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3448275862068966,40.0,1,Male_Husband,25–35,0
21,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,0,0.0,0.0,0.2857142857142857,35.0,1,Male_Husband,<25,0
43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.3023255813953488,40.0,0,Female_Not-in-family,35–45,0
28,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0,0.0,0.0,0.35714285714285715,38.0,0,Female_Not-in-family,25–35,0
46,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,0.0,0.0,0.1956521739130435,40.0,0,Male_Unmarried,45–55,0
40,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.35,40.0,1,Female_Wife,35–45,1
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2222222222222222,40.0,1,Male_Husband,35–45,0
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.3225806451612903,50.0,1,Male_Husband,25–35,0
34,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,0,0.0,0.0,0.29411764705882354,40.0,1,Male_Husband,25–35,1
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.24324324324324326,40.0,1,Male_Husband,35–45,0
28,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,1,Male_Husband,25–35,0
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.391304347826087,40.0,0,Male_Not-in-family,<25,0
39,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,0,9.617470759403409,0.0,0.38461538461538464,637.0482455642045,1,Male_Husband,35–45,1
40,Local-gov,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,8614,0,40,England,0,9.06126014896203,0.0,0.325,402.45040595848116,0,Female_Not-in-family,35–45,1
60,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.1,40.0,1,Male_Husband,55–65,0
55,Private,9th,5,Never-married,Prof-specialty,Own-child,White,Female,0,0,45,United-States,0,0.0,0.0,0.09090909090909091,45.0,0,Female_Own-child,45–55,0
29,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0,0.0,0.0,0.4482758620689655,50.0,0,Male_Own-child,25–35,0
47,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,0,9.617470759403409,0.0,0.3191489361702128,424.69883037613636,1,Male_Husband,45–55,1
69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,33,United-States,1,0.0,0.0,0.13043478260869565,33.0,1,Male_Husband,65+,0
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.4090909090909091,40.0,0,Female_Own-child,<25,0
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0.0,0.0,0.15,50.0,1,Male_Husband,55–65,0
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.16363636363636364,40.0,1,Male_Husband,45–55,0
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.17307692307692307,40.0,1,Male_Husband,45–55,0
63,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,54,United-States,1,8.94754601503218,0.0,0.20634920634920634,537.1674848117377,1,Male_Husband,55–65,1
52,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.17307692307692307,40.0,0,Male_Not-in-family,45–55,0
35,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.2571428571428571,40.0,0,Female_Unmarried,25–35,0
25,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,0,0.0,0.0,0.4,40.0,0,Male_Unmarried,<25,0
29,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.4482758620689655,50.0,1,Male_Husband,25–35,1
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.23684210526315788,40.0,1,Male_Husband,35–45,0
69,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,China,1,0.0,0.0,0.2318840579710145,40.0,1,Male_Husband,65+,1
26,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,35,United-States,0,0.0,0.0,0.5,35.0,0,Female_Own-child,25–35,0
43,State-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.20930232558139536,40.0,0,Female_Unmarried,35–45,0
34,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.4411764705882353,50.0,1,Male_Husband,25–35,1
30,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.43333333333333335,40.0,0,Female_Not-in-family,25–35,0
62,Self-emp-inc,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,15,United-States,1,0.0,0.0,0.14516129032258066,15.0,0,Female_Not-in-family,55–65,0
19,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.3157894736842105,40.0,0,Male_Not-in-family,<25,0
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.17647058823529413,40.0,1,Male_Husband,45–55,0
33,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,0,0.0,0.0,0.2727272727272727,35.0,0,Male_Own-child,25–35,0
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,50,United-States,0,0.0,0.0,0.29411764705882354,50.0,1,Male_Husband,25–35,0
35,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.2571428571428571,40.0,0,Male_Not-in-family,25–35,0
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,0,0.0,7.543273346705446,0.2,40.0,1,Male_Husband,35–45,1
61,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,United-States,1,0.0,0.0,0.21311475409836064,7.0,0,Male_Not-in-family,55–65,1
51,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,0,0.0,0.0,0.0784313725490196,42.0,1,Male_Husband,45–55,0
32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0,0.0,0.0,0.40625,20.0,0,Female_Not-in-family,25–35,0
31,Private,12th,8,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.25806451612903225,40.0,0,Male_Not-in-family,25–35,0
33,Local-gov,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,35,United-States,0,0.0,0.0,0.2727272727272727,35.0,0,Female_Not-in-family,25–35,0
18,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,0,0.0,0.0,0.3888888888888889,20.0,0,Male_Own-child,<25,0
47,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,55,Taiwan,0,11.512925464970229,0.0,0.3191489361702128,688.2109005733626,1,Male_Husband,45–55,1
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3611111111111111,40.0,1,Male_Husband,35–45,0
27,Private,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,0,0.0,0.0,0.3333333333333333,20.0,0,Male_Own-child,25–35,0
17,Self-emp-not-inc,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,0,0.0,0.0,0.35294117647058826,35.0,0,Male_Own-child,<25,0
65,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,0.0,0.0,0.13846153846153847,50.0,1,Male_Husband,55–65,0
25,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,60,United-States,0,0.0,0.0,0.44,60.0,0,Female_Own-child,<25,0
47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,0,0.0,0.0,0.2765957446808511,70.0,1,Male_Husband,45–55,0
